Answer url,Share Counts,divtext,share_number
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Jayne-Peters-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Tobias-%C3%85din,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Neil-Stirling,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Karen-Tiede,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Indranil-Dutta-29,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sami-Syron,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ed-Stanfield-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sanman-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kgale-Khutswane,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Peter-Lovric-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Edward-FitzRandolph-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kevin-Bryden-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Aniket-Prabhu-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Eamonn-Auld-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Paul-Antony-70,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Greg-L-182,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Vivek-Sharma-1790,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Garima-Patel-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/James-Thomas-976,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Mahmoud-Sayed-EldeeB,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Chelsea-Glen-Estelle-Harris-McGuire,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ronald-Jeyapaul,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Harbans-Khajuria,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Marilyn-Guhl,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Pooja-Nyati-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Vishal-Kumar-1620,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Nitesh-Kumar-654,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Marvaniya-Milap,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Shivani-Singh-266,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Karen-B-Shackelford,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Meekhal,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Steve-DeBerry,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sharon-Talbot-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Srishti-Moudgil,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/53477470,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Prem-Chandran-John,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sonal-Bavadekar,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Louise-Cook-17,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Michael-Smith-2176,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kishan-Nayak-11,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Shen-Yang-33,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Preet-Pal-17,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Vinay-Karna-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Jigyasa-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Karthik-Narayanasamy,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Bella-229,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Lori-Jones-16,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Vijaya-Vaishnavi-Narayan,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Marigold-Wellington,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Lilith-Piper-MacKinnon,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Evelyn-MacPhee,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Chetan-Sharma-6,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ariel-Lederman,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Arundhati-V-Subramani,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Deborah-Bee-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kieran-McKinney,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Andrew-Blevins,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Alana-Mitchell-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Farahnaaz-Qureshi,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Roddy-Gibbs,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/2051906,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Anthony-3670,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Daniel-Fein,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Qais-al-Khonji,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Dheeraj-Gupta-19,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Arun-Kumar-Acharya-13,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/9689932,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Akshay-K-216,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/12554273,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Chris-Poorten,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/23123878,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ally-Penman,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Rex-Fernando-5,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ashvin-Shet-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Lesley-S-Plummer,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Mitch-Livelo,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Maureen-Webster-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Phillip-Scott-22,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Hamlus-Goodwin,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Raman-Kashyap-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Todd-Budden,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ariel-Gallo,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Hyma-5,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Adam-Feinstein-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Marian-Soare,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Deep-Yadav-33,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Fran%C3%A7ois-Boniface,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Madhu-Sabaapathy,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/50705232,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kiran-Prasath-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Nic-Chucks,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Vivekanand-Verma-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Bruce-LH-Leslie,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ed-Roan,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Aayush-188,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/James-Smith-2403,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kunal-Roy-104,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Mike-Frankenbush,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Robert-Vaessen,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Amandeep-Singh-244,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Tejaswi-B-L,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sajan-Jain-9,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Esha-Banerjee-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Manus-%E0%B0%AE%E0%B0%BE%E0%B0%A8%E0%B0%B8%E0%B1%8D,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kor-Smeenge,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Terry-Calhoun-9,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Hoa-Nguyen-146,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kalera-Stratton-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kirti-Nidhi-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/VijayaNirguna-Kumar,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Yagnesh-Bhatt-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Preeti-Reddy-52,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Eshan-Joshi-6,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Rebel-AJ-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Vibha-63,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Rajan-Aryal-16,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Mike-Neel-7,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Word-From-The-Bird-Blog-Hillary-Gruener,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Cherry-Gandhi,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Rajan-Pathania,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Micah-Lowe-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Raihan-16,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Chetna-58,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Neeraj-66,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Matt-Hubo,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Hari-Dev-Thori,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kam-Shah-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Iain-Evans-7,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kevin-Ejele,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Monica-Kim-39,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Richard-Stewart-153,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Peter-Wilcox-10,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ind-Seven,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Atif-Ahmed-Gour,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Shaira-Singh-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Warren-Lipson,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Gautam-Saha-68,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Gina-Wings,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sammie-Jane-5,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Mel-Yang-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Isaac-Thierry,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/95742214,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ron-Skelton,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Randy-Coffey-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ravi-Shah-350,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Keth-s,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Carla-Herren,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Dave-Mumm,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sanjana-K-49,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Dr-Suresh-Sarda,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Habitos-Mente,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Annie-Murdock,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Marsha-Giebas,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Shawn-D-CCTP-II-CAADC,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Katherine-Anne-Oneill,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/John-C-Anderson-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Julia-Peony,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Bethy-Rorie,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Haiqing-Liu-Y-Y,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Christy-Yates-7,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Lauren-Scales-4,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Walter-Adamson,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/David-Summers-48,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Maureen-Woods-10,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Allan-Forster-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/%E0%A4%8F-%E0%A4%B6%E0%A4%AC%E0%A5%80%E0%A4%A8%E0%A4%BE-%E0%A4%96%E0%A4%BE%E0%A4%A8-%E0%A4%AA%E0%A4%A0%E0%A4%BE%E0%A4%A8-A-Shabina-Khan-Pathan,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Janine-Poley,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Juan-Espinosa-29,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Carol-Raethel,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Alexander-Hall-59,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Akil-Mathew-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Barney-Nicks,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kamal-Sharma-822,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sushma-Jain-34,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Morry-Zelcovitch,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/128958832,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Philip-Omega-Billhansen,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Chris-Bianco-20,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sandy-Sommers-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Geoff-Grant-4,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Pardeep-B-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Nich-Whitaker,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kj-Piper,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Darka-Watters,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Eric-Lee-390,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Jayasree-Padmanabhan-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Megan-Thornton-41,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Anas-Mohammed-59,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Morton-Kurzweil-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Shashmit-Kr,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Avigail-Berg-Panitz,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ramaswamy-Adisesh,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/138273638,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Anuradha-Meena-11,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Norma-Stephenson-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Stuti-Gogia,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Allen-Reynolds-6,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Zerilda-Zellie-Van-Wyngaard,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Geraldo-Xexeo,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Stephen-Panopoulos-1,,,0
